Time(s),Ch240-242,Ch245-247,Ch250-252,Ch255-257
29793,0.0223127,13.4762501,0.8904038,6.2837499
29794,0.0223127,13.4762501,0.8904038,6.2837499
29795,0.0223127,13.4762501,0.8904038,6.2837499
29796,0.0223127,13.4762501,0.8904038,6.2837499
29797,0.0223127,13.4762501,0.8904038,6.2837499
29798,0.0223127,13.4762501,0.8904038,6.2837499
29799,0.0223127,13.4762501,0.8904038,6.2837499
29800,0.0223127,13.4771437,0.8904038,6.2837499
29801,0.0223127,13.4783478,0.8904038,6.2837499
29802,0.0223127,13.4783478,0.8904038,6.2837499
29803,0.0223127,13.478588,0.8904038,6.2837499
29804,0.0223127,13.478588,0.8904038,6.2837499
29805,0.0223127,13.478588,0.8904038,6.2837499
29806,0.0223127,13.478588,0.8904038,6.2837499
29807,0.0223127,13.478588,0.8904038,6.2837499
29808,0.0223127,13.478588,0.8904038,6.2837499
29809,0.0223127,13.478588,0.8904038,6.2837499
29810,0.0223127,13.478588,0.8904038,6.2837499
29811,0.0223127,13.478588,0.8904038,6.2837499
29812,0.0223127,13.4799795,0.8904038,6.2837499
29813,0.0223127,13.4799795,0.8904038,6.2837499
29814,0.0223127,13.4799795,0.8904038,6.2837499
29815,0.0223127,13.4799795,0.8904038,6.2837499
29816,0.0223127,13.4799795,0.8904038,6.2837499
29817,0.0223127,13.4799795,0.8904038,6.2837499
29818,0.0223127,13.4800633,0.8904038,6.2837499
29819,0.0223127,13.4843095,0.8958319,6.2860417
29820,0.0223127,13.4843095,0.8958319,6.2860417
29821,0.0223127,13.4843095,0.8958319,6.2860417
29822,0.0223127,13.4843095,0.8958319,6.2860417
29823,0.0223127,13.4843095,0.8958319,6.2860417
29824,0.0223127,13.4843095,0.8958319,6.2860417
29825,0.0223127,13.4843095,0.8958319,6.2860417
29826,0.0223127,13.4843095,0.8958319,6.2860417
29827,0.0223127,13.4843095,0.8958319,6.2860417
29828,0.0223127,13.4843095,0.8958319,6.2860417
29829,0.0223127,13.4843095,0.8958319,6.2860417
29830,0.0223127,13.4843095,0.8958319,6.2860417
29831,0.0223127,13.4843095,0.8958319,6.2860417
29832,0.0223127,13.4843095,0.8958319,6.2860417
29833,0.0223127,13.4843095,0.8958319,6.2860417
29834,0.0223127,13.4843095,0.8958319,6.2860417
29835,0.0223127,13.4843107,0.8958319,6.2860417
29836,0.0223127,13.4843107,0.8958319,6.2860417
29837,0.0223127,13.4854233,0.8958319,6.2860417
29838,0.0223127,13.4854233,0.8958319,6.2860417
29839,0.0223127,13.4854233,0.8958319,6.2860417
29840,0.0223127,13.4854233,0.8958319,6.2860417
29841,0.0223127,13.4854233,0.8958319,6.2860417
29842,0.0223127,13.4854233,0.8958319,6.2860417
29843,0.0223127,13.4854233,0.8958319,6.2860417
29844,0.0223127,13.4854233,0.8958319,6.2860417
29845,0.0223127,13.4857686,0.8958319,6.2860417
29846,0.0223127,13.4857686,0.8958319,6.2860417
29847,0.0223127,13.4857686,0.8958319,6.2860417
29848,0.0223127,13.4859183,0.8958319,6.2860417
29849,0.0223127,13.4859183,0.8958319,6.2860417
29850,0.0223127,13.4859183,0.8958319,6.2860417
29851,0.0223127,13.4859183,0.8958319,6.2860417
29852,0.0223127,13.4859183,0.8958319,6.2860417
29853,0.0223127,13.4859183,0.8958319,6.2860417
29854,0.0223127,13.4859992,0.8958319,6.2860417
29855,0.0223127,13.4859992,0.8958319,6.2860417
29856,0.0223127,13.4859992,0.8958319,6.2860417
29857,0.0223127,13.4860324,0.8958319,6.2860417
29858,0.0223127,13.4860324,0.8958319,6.2860417
29859,0.0223127,13.4860324,0.8958319,6.2860417
29860,0.0223127,13.4860324,0.8958319,6.2860417
29861,0.0223127,13.4860324,0.8958319,6.2860417
29862,0.0223127,13.4869528,0.8958319,6.2860417
29863,0.0223127,13.4869528,0.8958319,6.2860417
29864,0.0223127,13.4869528,0.8958319,6.2860417
29865,0.0223127,13.4869528,0.8958319,6.2860417
29866,0.0223127,13.4869528,0.8958319,6.2860417
29867,0.0223127,13.4869528,0.8958319,6.2860417
29868,0.0223127,13.4869528,0.8958319,6.2860417
29869,0.0223127,13.4869528,0.8958319,6.2860417
29870,0.0223127,13.4904297,0.8980403,6.2860417
29871,0.0223127,13.4904297,0.8980403,6.2860417
29872,0.0223127,13.4904297,0.8980403,6.2860417
29873,0.0223127,13.4911307,0.8980403,6.2860417
29874,0.0223127,13.4911307,0.8980403,6.2860417
29875,0.0223127,13.4911307,0.8980403,6.2860417
29876,0.0223127,13.4911307,0.8980403,6.2860417
29877,0.0223127,13.4911307,0.8980403,6.2860417
29878,0.0223127,13.4911307,0.8980403,6.2860417
29879,0.0223127,13.4911307,0.8980403,6.2860417
29880,0.0223127,13.4913314,0.8980403,6.2860417
29881,0.0223127,13.4913314,0.8980403,6.2860417
29882,0.0223127,13.4913314,0.8980403,6.2860417
29883,0.0223127,13.4916946,0.8980403,6.2860417
29884,0.0223127,13.4924096,0.8980403,6.2860417
29885,0.0223127,13.4924096,0.8980403,6.2860417
29886,0.0223127,13.4924096,0.8980403,6.2860417
29887,0.0223127,13.4924096,0.8980403,6.2860417
29888,0.0223127,13.4924096,0.8980403,6.2860417
29889,0.0223127,13.4925297,0.8980403,6.2860417
29890,0.0223127,13.4925562,0.8980403,6.2860417
29891,0.0223127,13.4925562,0.8980403,6.2860417
29892,0.0223127,13.4925562,0.8980403,6.2860417
29893,0.0223127,13.4925687,0.8980403,6.2860417
29894,0.0223127,13.4925687,0.8980403,6.2860417
29895,0.0223127,13.4925687,0.8980403,6.2860417
29896,0.0223127,13.4925687,0.8980403,6.2860417
29897,0.0223127,13.4925687,0.8980403,6.2860417
29898,0.0223127,13.4925687,0.8980403,6.2860417
29899,0.0223127,13.4925687,0.8980403,6.2860417
29900,0.0223127,13.4925687,0.8980403,6.2860417
29901,0.0223127,13.4925687,0.8980403,6.2860417
29902,0.0223127,13.4925687,0.8980403,6.2860417
29903,0.0223127,13.4925687,0.8980403,6.2860417
29904,0.0223127,13.4925687,0.8980403,6.2860417
29905,0.0223127,13.4925687,0.8980403,6.2860417
29906,0.0223127,13.4925687,0.8980403,6.2860417
29907,0.0223127,13.4925687,0.8980403,6.2860417
29908,0.0223127,13.4927775,0.8980403,6.2860417
29909,0.0223127,13.4927775,0.8980403,6.2860417
29910,0.0223127,13.4927775,0.8980403,6.2860417
29911,0.0223127,13.4927775,0.8980403,6.2860417
29912,0.0223127,13.4927775,0.8980403,6.2860417
29913,0.0223127,13.4927775,0.8980403,6.2860417
29914,0.0223127,13.4927775,0.8980403,6.2860417
29915,0.0223127,13.4929942,0.8980403,6.2860417
29916,0.0223127,13.4929942,0.8980403,6.2860417
29917,0.0223127,13.4929942,0.8980403,6.2860417
29918,0.0223127,13.4929942,0.8980403,6.2860417
29919,0.0223127,13.4929942,0.8980403,6.2860417
29920,0.0223127,13.4929942,0.8980403,6.2860417
29921,0.0223127,13.4929942,0.8980403,6.2860417
29922,0.0223127,13.4929942,0.8980403,6.2860417
29923,0.0223127,13.4929942,0.8980403,6.2860417
29924,0.0223127,13.4929942,0.8980403,6.2860417
29925,0.0223127,13.4929942,0.8980403,6.2860417
29926,0.0223127,13.4929942,0.8980403,6.2860417
29927,0.0223127,13.4929942,0.8980403,6.2860417
29928,0.0223127,13.4929942,0.8980403,6.2860417
29929,0.0223127,13.4929942,0.8980403,6.2860417
29930,0.0223127,13.4929942,0.8980403,6.2860417
29931,0.0223127,13.4929942,0.8980403,6.2860417
29932,0.0223127,13.4929942,0.8980403,6.2860417
29933,0.0223127,13.4929942,0.8980403,6.2860417
29934,0.0223127,13.4951673,0.8990197,6.2860417
29935,0.0223127,13.4951673,0.8990197,6.2860417
29936,0.0223127,13.4951673,0.8990197,6.2860417
29937,0.0223127,13.4954919,0.8990197,6.2860417
29938,0.0223127,13.4954919,0.8990197,6.2860417
29939,0.0223127,13.4961932,0.8990197,6.2860417
29940,0.0223127,13.4961932,0.8990197,6.2860417
29941,0.0223127,13.4961932,0.8990197,6.2860417
29942,0.0223127,13.4961932,0.8990197,6.2860417
29943,0.0223127,13.4961932,0.8990197,6.2860417
29944,0.0223127,13.4961932,0.8990197,6.2860417
29945,0.0223127,13.4961932,0.8990197,6.2860417
29946,0.0223127,13.4964301,0.8990197,6.2860417
29947,0.0223127,13.4964301,0.8990197,6.2860417
29948,0.0223127,13.4964301,0.8990197,6.2860417
29949,0.0223127,13.4964301,0.8990197,6.2860417
29950,0.0223127,13.4964301,0.8990197,6.2860417
29951,0.0223127,13.4964301,0.8990197,6.2860417
29952,0.0223127,13.497296,0.8990197,6.2860417
29953,0.0223127,13.497296,0.8990197,6.2860417
29954,0.0223127,13.497296,0.8990197,6.2860417
29955,0.0223127,13.4995108,0.8990197,6.2860417
29956,0.0223127,13.4995108,0.8990197,6.2860417
29957,0.0223127,13.4995108,0.8990197,6.2860417
29958,0.0223127,13.500156,0.8990197,6.2860417
29959,0.0223127,13.500156,0.8990197,6.2860417
29960,0.0223127,13.500156,0.8990197,6.2860417
29961,0.0223127,13.500156,0.8990197,6.2860417
29962,0.0223127,13.500156,0.8990197,6.2860417
29963,0.0223127,13.500156,0.8990197,6.2860417
29964,0.0223127,13.500156,0.8990197,6.2860417
29965,0.0223127,13.500156,0.8990197,6.2860417
29966,0.0223127,13.5005473,0.8990197,6.2860417
29967,0.0223127,13.5005473,0.8990197,6.2860417
29968,0.0223127,13.5005473,0.8990197,6.2860417
29969,0.0223127,13.5005473,0.8990197,6.2860417
29970,0.0223127,13.5005473,0.8990197,6.2860417
29971,0.0223127,13.5005473,0.8990197,6.2860417
29972,0.0223127,13.5005473,0.8990197,6.2860417
29973,0.0223127,13.5005473,0.8990197,6.2860417
29974,0.0223127,13.5005473,0.8990197,6.2860417
29975,0.0223127,13.5005473,0.8990197,6.2860417
29976,0.0223127,13.5005473,0.8990197,6.2860417
29977,0.0223127,13.5005503,0.8990197,6.2860417
29978,0.0223127,13.5005503,0.8990197,6.2860417
29979,0.0223127,13.5005503,0.8990197,6.2860417
29980,0.0223127,13.5005503,0.8990197,6.2860417
29981,0.0223127,13.5005503,0.8990197,6.2860417
29982,0.0223127,13.5005503,0.8990197,6.2860417
29983,0.0223127,13.5005503,0.8990197,6.2860417
29984,0.0223127,13.5005503,0.8990197,6.2860417
29985,0.0223127,13.5005503,0.8990197,6.2860417
29986,0.0223127,13.5005503,0.8990197,6.2860417
29987,0.0223127,13.5005503,0.8990197,6.2860417
29988,0.0223127,13.5005503,0.8990197,6.2860417
29989,0.0223127,13.5005503,0.8990197,6.2860417
29990,0.0223127,13.5005503,0.8990197,6.2860417
29991,0.0223127,13.5011101,0.8990197,6.2860417
29992,0.0223127,13.5011101,0.8990197,6.2860417
29993,0.0223127,13.5011101,0.8990197,6.2860417
29994,0.0223127,13.5011101,0.8990197,6.2860417
29995,0.0223127,13.5011101,0.8990197,6.2860417
29996,0.0223127,13.5011101,0.8990197,6.2860417
29997,0.0223127,13.5011101,0.8990197,6.2860417
29998,0.0223127,13.5011101,0.8990197,6.2860417
29999,0.0223127,13.5011101,0.8990197,6.2860417
30000,0.0223127,13.5011101,0.8990197,6.2860417
30001,0.0223127,13.5011101,0.8990197,6.2860417
30002,0.0223127,13.5022515,0.8990197,6.2860417
30003,0.0223127,13.5022515,0.8990197,6.2860417
30004,0.0223127,13.5022515,0.8990197,6.2860417
30005,0.0223127,13.5022515,0.8990197,6.2860417
30006,0.0223127,13.5022515,0.8990197,6.2860417
30007,0.0223127,13.5022515,0.8990197,6.2860417
30008,0.0223127,13.5022515,0.8990197,6.2860417
30009,0.0223127,13.5022515,0.8990197,6.2860417
30010,0.0223127,13.5030801,0.8990197,6.2860417
30011,0.0223127,13.5030801,0.8990197,6.2860417
30012,0.0223127,13.5030801,0.8990197,6.2860417
30013,0.0223127,13.5030801,0.8990197,6.2860417
30014,0.0223127,13.5030801,0.8990197,6.2860417
30015,0.0223127,13.503202,0.8990197,6.2860417
30016,0.0223127,13.503202,0.8990197,6.2860417
30017,0.0223127,13.503202,0.8990197,6.2860417
30018,0.0223127,13.503202,0.8990197,6.2860417
30019,0.0223127,13.503202,0.8990197,6.2860417
30020,0.0223127,13.503202,0.8990197,6.2860417
30021,0.0223127,13.503202,0.8990197,6.2860417
30022,0.0223127,13.503202,0.8990197,6.2860417
30023,0.0223127,13.5035262,0.8990197,6.2860417
30024,0.0223127,13.5035262,0.8990197,6.2860417
30025,0.0223127,13.5035262,0.8990197,6.2860417
30026,0.0223127,13.5035262,0.8990197,6.2860417
30027,0.0223127,13.5035262,0.8990197,6.2860417
30028,0.0223127,13.5035262,0.8990197,6.2860417
30029,0.0223127,13.5035262,0.8990197,6.2860417
30030,0.0223127,13.5035262,0.8990197,6.2860417
30031,0.0223127,13.5035658,0.8990197,6.2860417
30032,0.0223127,13.5035658,0.8990197,6.2860417
30033,0.0223127,13.5035658,0.8990197,6.2860417
30034,0.0223127,13.5035658,0.8990197,6.2860417
30035,0.0223127,13.5035658,0.8990197,6.2860417
30036,0.0223127,13.5035658,0.8990197,6.2860417
30037,0.0223127,13.5035658,0.8990197,6.2860417
30038,0.0223127,13.5037629,0.8990197,6.2860417
30039,0.0223127,13.5037629,0.8990197,6.2860417
30040,0.0223127,13.5037629,0.8990197,6.2860417
30041,0.0223127,13.5037629,0.8990197,6.2860417
30042,0.0223127,13.5037629,0.8990197,6.2860417
30043,0.0223127,13.5040303,0.8990197,6.2860417
30044,0.0223127,13.5040303,0.8990197,6.2860417
30045,0.0223127,13.5040303,0.8990197,6.2860417
30046,0.0223127,13.5040303,0.8990197,6.2860417
30047,0.0223127,13.5040303,0.8990197,6.2860417
30048,0.0223127,13.5040303,0.8990197,6.2860417
30049,0.0223127,13.5040303,0.8990197,6.2860417
30050,0.0223127,13.5046365,0.8990197,6.2860417
30051,0.0223127,13.5046365,0.8990197,6.2860417
30052,0.0223127,13.5046365,0.8990197,6.2860417
30053,0.0223127,13.5046959,0.8990197,6.2860417
30054,0.0223127,13.5046959,0.8990197,6.2860417
30055,0.0223127,13.5046959,0.8990197,6.2860417
30056,0.0223127,13.5046959,0.8990197,6.2860417
30057,0.0223127,13.5046959,0.8990197,6.2860417
30058,0.0223127,13.5046959,0.8990197,6.2860417
30059,0.0223127,13.5046959,0.8990197,6.2860417
30060,0.0223127,13.5046959,0.8990197,6.2860417
30061,0.0223127,13.5046959,0.8990197,6.2860417
30062,0.0223127,13.5046959,0.8990197,6.2860417
30063,0.0223127,13.5046959,0.8990197,6.2860417
30064,0.0223127,13.5046959,0.8990197,6.2860417
30065,0.0223127,13.5046959,0.8990197,6.2860417
30066,0.0223127,13.5046959,0.8990197,6.2860417
30067,0.0223127,13.5081804,0.9024093,6.2860417
30068,0.0223127,13.5081804,0.9024093,6.2860417
30069,0.0223127,13.5081804,0.9024093,6.2860417
30070,0.0223127,13.5081804,0.9024093,6.2860417
30071,0.0223127,13.5081804,0.9024093,6.2860417
30072,0.0223127,13.5081804,0.9024093,6.2860417
30073,0.0223127,13.5088296,0.9024093,6.2860417
30074,0.0223127,13.5088296,0.9024093,6.2860417
30075,0.0223127,13.5088296,0.9024093,6.2860417
30076,0.0223127,13.5088296,0.9024093,6.2860417
30077,0.0223127,13.5088296,0.9024093,6.2860417
30078,0.0223127,13.5088296,0.9024093,6.2860417
30079,0.0223127,13.5088296,0.9024093,6.2860417
30080,0.0223127,13.5088296,0.9024093,6.2860417
30081,0.0223127,13.5088296,0.9024093,6.2860417
30082,0.0223127,13.5088296,0.9024093,6.2860417
30083,0.0223127,13.5088296,0.9024093,6.2860417
30084,0.0223127,13.5088296,0.9024093,6.2860417
30085,0.0223127,13.5088296,0.9024093,6.2860417
30086,0.0223127,13.5088296,0.9024093,6.2860417
30087,0.0223127,13.5088296,0.9024093,6.2860417
30088,0.0223127,13.5088296,0.9024093,6.2860417
30089,0.0223127,13.5088296,0.9024093,6.2860417
30090,0.0223127,13.5088296,0.9024093,6.2860417
30091,0.0223127,13.5088296,0.9024093,6.2860417
30092,0.0223127,13.5088296,0.9024093,6.2860417
30093,0.0223127,13.5088296,0.9024093,6.2860417
30094,0.0223127,13.5088296,0.9024093,6.2860417
30095,0.0223127,13.5088296,0.9024093,6.2860417
30096,0.0223127,13.5088296,0.9024093,6.2860417
30097,0.0223127,13.5088296,0.9024093,6.2860417
30098,0.0223127,13.5088296,0.9024093,6.2860417
30099,0.0223127,13.5088296,0.9024093,6.2860417
30100,0.0223127,13.5104121,0.9024093,6.2860417
30101,0.0223127,13.5104121,0.9024093,6.2860417
30102,0.0223127,13.5104121,0.9024093,6.2860417
30103,0.0223127,13.5104121,0.9024093,6.2860417
30104,0.0223127,13.5104121,0.9024093,6.2860417
30105,0.0223127,13.5122443,0.9024387,6.2860417
30106,0.0223127,13.5122443,0.9024387,6.2860417
30107,0.0223127,13.5122443,0.9024387,6.2860417
30108,0.0223127,13.5122443,0.9024387,6.2860417
30109,0.0223127,13.5122443,0.9024387,6.2860417
30110,0.0223127,13.5122443,0.9024387,6.2860417
30111,0.0223127,13.5122443,0.9024387,6.2860417
30112,0.0223127,13.5122443,0.9024387,6.2860417
30113,0.0223127,13.5122733,0.9024387,6.2860417
30114,0.0223127,13.5122733,0.9024387,6.2860417
30115,0.0223127,13.5122733,0.9024387,6.2860417
30116,0.0223127,13.5125691,0.9024387,6.2860417
30117,0.0223127,13.5125691,0.9024387,6.2860417
30118,0.0223127,13.5125691,0.9024387,6.2860417
30119,0.0223127,13.5125691,0.9024387,6.2860417
30120,0.0223127,13.5125691,0.9024387,6.2860417
30121,0.0223127,13.5125691,0.9024387,6.2860417
30122,0.0223127,13.5125691,0.9024387,6.2860417
30123,0.0223127,13.5125691,0.9024387,6.2860417
30124,0.0223127,13.5125691,0.9024387,6.2860417
30125,0.0223127,13.5125691,0.9024387,6.2860417
30126,0.0223127,13.5125691,0.9024387,6.2860417
30127,0.0223127,13.5125691,0.9024387,6.2860417
30128,0.0223127,13.5125691,0.9024387,6.2860417
30129,0.0223127,13.5125691,0.9024387,6.2860417
30130,0.0223127,13.5125691,0.9024387,6.2860417
30131,0.0223127,13.5125691,0.9024387,6.2860417
30132,0.0223127,13.5125691,0.9024387,6.2860417
30133,0.0223127,13.5125691,0.9024387,6.2860417
30134,0.0223127,13.5125691,0.9024387,6.2860417
30135,0.0223127,13.5125691,0.9024387,6.2860417
30136,0.0223127,13.5125691,0.9024387,6.2860417
30137,0.0223127,13.5125691,0.9024387,6.2860417
30138,0.0223127,13.5125691,0.9024387,6.2860417
30139,0.0223127,13.5125691,0.9024387,6.2860417
30140,0.0223127,13.5125691,0.9024387,6.2860417
30141,0.0223127,13.5125691,0.9024387,6.2860417
30142,0.0223127,13.5125691,0.9024387,6.2860417
30143,0.0223127,13.5125691,0.9024387,6.2860417
30144,0.0223127,13.5125691,0.9024387,6.2860417
30145,0.0223127,13.5125691,0.9024387,6.2860417
30146,0.0223127,13.5126839,0.9024387,6.2860417
30147,0.0223127,13.5126839,0.9024387,6.2860417
30148,0.0223127,13.5126839,0.9024387,6.2860417
30149,0.0223127,13.5126839,0.9024387,6.2860417
30150,0.0223127,13.5126839,0.9024387,6.2860417
30151,0.0223127,13.5126839,0.9024387,6.2860417
30152,0.0223127,13.5126839,0.9024387,6.2860417
30153,0.0223127,13.5126839,0.9024387,6.2860417
30154,0.0223127,13.5126839,0.9024387,6.2860417
30155,0.0223127,13.5126839,0.9024387,6.2860417
30156,0.0223127,13.5126839,0.9024387,6.2860417
30157,0.0223127,13.5134837,0.9024387,6.2860417
30158,0.0223127,13.5134837,0.9024387,6.2860417
30159,0.0223127,13.5134837,0.9024387,6.2860417
30160,0.0223127,13.5134837,0.9024387,6.2860417
30161,0.0223127,13.5134837,0.9024387,6.2860417
30162,0.0223127,13.5134837,0.9024387,6.2860417
30163,0.0223127,13.5155777,0.903754,6.2860417
30164,0.0223127,13.5155777,0.903754,6.2860417
30165,0.0223127,13.5157901,0.903754,6.2860417
30166,0.0223127,13.5157901,0.903754,6.2860417
30167,0.0223127,13.5157901,0.903754,6.2860417
30168,0.0223127,13.5157901,0.903754,6.2860417
30169,0.0223127,13.5157901,0.903754,6.2860417
30170,0.0223127,13.5171389,0.90461,6.2860417
30171,0.0223127,13.5171389,0.90461,6.2860417
30172,0.0223127,13.5171389,0.90461,6.2860417
30173,0.0223127,13.5171389,0.90461,6.2860417
30174,0.0223127,13.5171389,0.90461,6.2860417
30175,0.0223127,13.5171389,0.90461,6.2860417
30176,0.0223127,13.5171389,0.90461,6.2860417
30177,0.0223127,13.5171389,0.90461,6.2860417
30178,0.0223127,13.5171389,0.90461,6.2860417
30179,0.0223127,13.5171389,0.90461,6.2860417
30180,0.0223127,13.5171389,0.90461,6.2860417
30181,0.0223127,13.5171389,0.90461,6.2860417
30182,0.0223127,13.5171389,0.90461,6.2860417
30183,0.0223127,13.5171389,0.90461,6.2860417
30184,0.0223127,13.5171389,0.90461,6.2860417
30185,0.0223127,13.5171389,0.90461,6.2860417
30186,0.0223127,13.5171389,0.90461,6.2860417
30187,0.0223127,13.5171389,0.90461,6.2860417
30188,0.0223127,13.5177812,0.90461,6.2860417
30189,0.0223127,13.5177812,0.90461,6.2860417
30190,0.0223127,13.5193439,0.9072705,6.2860417
30191,0.0223127,13.5193439,0.9072705,6.2860417
30192,0.0223127,13.5193439,0.9072705,6.2860417
30193,0.0223127,13.5193439,0.9072705,6.2860417
30194,0.0223127,13.5193439,0.9072705,6.2860417
30195,0.0223127,13.5193439,0.9072705,6.2860417
30196,0.0223127,13.5193439,0.9072705,6.2860417
30197,0.0223127,13.5193439,0.9072705,6.2860417
30198,0.0223127,13.5193439,0.9072705,6.2860417
30199,0.0223127,13.5193439,0.9072705,6.2860417
30200,0.0223127,13.5193439,0.9072705,6.2860417
30201,0.0223127,13.5193439,0.9072705,6.2860417
30202,0.0223127,13.5193439,0.9072705,6.2860417
30203,0.0223127,13.5193439,0.9072705,6.2860417
30204,0.0223127,13.5193439,0.9072705,6.2860417
30205,0.0223127,13.5193439,0.9072705,6.2860417
30206,0.0223127,13.5198987,0.9072705,6.2860417
30207,0.0223127,13.5198987,0.9072705,6.2860417
30208,0.0223127,13.5198987,0.9072705,6.2860417
30209,0.0223127,13.5210484,0.9072705,6.2860417
30210,0.0223127,13.5210484,0.9072705,6.2860417
30211,0.0223127,13.5210484,0.9072705,6.2860417
30212,0.0223127,13.5210484,0.9072705,6.2860417
30213,0.0223127,13.5210484,0.9072705,6.2860417
