MS,-0.25,VWC,-0.25,PWP,-0.25
,,,,20:17,-0.31785
,,,,20:17,-0.3183
,,,,20:17,-0.31805
,,,,20:17,-0.31836
,,,,20:17,-0.31841
,,,,20:17,-0.31834
,,,,20:17,-0.31823
,,,,20:17,-0.31811
,,,,20:17,-0.31839
,,,,20:17,-0.31827
,,,,20:17,-0.31804
,,,,20:17,-0.31861
,,,,20:17,-0.31832
,,,,20:17,-0.3181
,,,,20:17,-0.31791
,,,,20:17,-0.31785
,,,,20:17,-0.31781
,,,,20:17,-0.31772
,,,,20:17,-0.31813
,,,,20:17,-0.318
,,,,20:17,-0.31746
,,,,20:17,-0.31814
,,,,20:17,-0.31807
,,,,20:17,-0.31785
,,,,20:17,-0.31779
,,,,20:17,-0.318
,,,,20:17,-0.31779
,,,,20:17,-0.31785
,,,,20:17,-0.31784
,,,,20:17,-0.31774
,,,,20:17,-0.31818
,,,,20:17,-0.31827
,,,,20:17,-0.31816
,,,,20:17,-0.31826
,,,,20:17,-0.31831
,,,,20:17,-0.31821
,,,,20:17,-0.31844
,,,,20:17,-0.31854
,,,,20:17,-0.31857
,,,,20:17,-0.31862
,,,,20:17,-0.31861
,,,,20:17,-0.31885
,,,,20:17,-0.31823
,,,,20:17,-0.31842
,,,,20:17,-0.31825
,,,,20:17,-0.31841
,,,,20:17,-0.31849
,,,,20:17,-0.31856
,,,,20:17,-0.31843
,,,,20:17,-0.31881
,,,,20:17,-0.31844
,,,,20:17,-0.3185
,,,,20:17,-0.31787
,,,,20:17,-0.31825
,,,,20:17,-0.31851
,,,,20:17,-0.31834
,,,,20:18,-0.31865
,,,,20:18,-0.31835
,,,,20:18,-0.3184
,,,,20:18,-0.31831
,,,,20:18,-0.3183
,,,,20:18,-0.31877
,,,,20:18,-0.31843
,,,,20:18,-0.31866
,,,,20:18,-0.31857
,,,,20:18,-0.31868
,,,,20:18,-0.31883
,,,,20:18,-0.31896
,,,,20:18,-0.31912
,,,,20:18,-0.31886
,,,,20:18,-0.31888
,,,,20:18,-0.31898
,,,,20:18,-0.31894
,,,,20:18,-0.31863
,,,,20:18,-0.31891
,,,,20:18,-0.31883
,,,,20:18,-0.31865
,,,,20:18,-0.31863
,,,,20:18,-0.31869
,,,,20:18,-0.31838
,,,,20:18,-0.3185
,,,,20:18,-0.31832
,,,,20:18,-0.31853
,,,,20:18,-0.31892
,,,,20:18,-0.31882
,,,,20:18,-0.31884
,,,,20:18,-0.31902
,,,,20:18,-0.31893
,,,,20:18,-0.3189
,,,,20:18,-0.31912
,,,,20:18,-0.31883
,,,,20:18,-0.3188
,,,,20:18,-0.3187
,,,,20:18,-0.31936
,,,,20:18,-0.31905
,,,,20:18,-0.31918
,,,,20:18,-0.31896
,,,,20:18,-0.31896
,,,,20:18,-0.31881
,,,,20:18,-0.31862
,,,,20:18,-0.3188
,,,,20:18,-0.31873
,,,,20:18,-0.3188
,,,,20:18,-0.31885
,,,,20:18,-0.31895
,,,,20:18,-0.31915
,,,,20:18,-0.31905
,,,,20:18,-0.31879
,,,,20:18,-0.31903
,,,,20:18,-0.31886
,,,,20:18,-0.31924
,,,,20:18,-0.31904
,,,,20:18,-0.3192
,,,,20:18,-0.31928
,,,,20:18,-0.31893
,,,,20:18,-0.31885
,,,,20:19,-0.31943
,,,,20:19,-0.319
,,,,20:19,-0.31944
,,,,20:19,-0.31972
,,,,20:19,-0.31961
,,,,20:19,-0.31933
,,,,20:19,-0.31963
,,,,20:19,-0.31933
,,,,20:19,-0.31931
,,,,20:19,-0.31964
,,,,20:19,-0.31951
,,,,20:19,-0.31974
,,,,20:19,-0.31985
,,,,20:19,-0.31943
,,,,20:19,-0.31925
,,,,20:19,-0.31972
,,,,20:19,-0.31955
,,,,20:19,-0.31913
,,,,20:19,-0.31925
,,,,20:19,-0.31943
,,,,20:19,-0.31881
,,,,20:19,-0.31885
,,,,20:19,-0.31893
,,,,20:19,-0.31879
,,,,20:19,-0.3189
,,,,20:19,-0.31902
,,,,20:19,-0.31955
,,,,20:19,-0.31938
,,,,20:19,-0.31941
,,,,20:19,-0.31953
,,,,20:19,-0.31954
,,,,20:19,-0.31948
,,,,20:19,-0.31942
,,,,20:19,-0.31933
,,,,20:19,-0.31929
,,,,20:19,-0.31978
,,,,20:19,-0.31911
,,,,20:19,-0.31953
,,,,20:19,-0.31953
,,,,20:19,-0.31951
,,,,20:19,-0.31958
,,,,20:19,-0.31991
,,,,20:19,-0.31973
,,,,20:19,-0.31986
,,,,20:19,-0.3199
,,,,20:19,-0.3202
,,,,20:19,-0.32024
,,,,20:19,-0.31963
,,,,20:19,-0.31999
,,,,20:19,-0.3197
,,,,20:19,-0.3195
,,,,20:19,-0.31976
,,,,20:19,-0.31998
,,,,20:19,-0.31978
,,,,20:19,-0.31986
,,,,20:19,-0.31966
,,,,20:19,-0.31927
,,,,20:19,-0.31979
,,,,20:19,-0.3195
,,,,20:19,-0.32004
,,,,20:20,-0.31993
,,,,20:20,-0.31974
,,,,20:20,-0.32006
,,,,20:20,-0.31993
,,,,20:20,-0.31998
,,,,20:20,-0.31995
,,,,20:20,-0.31984
,,,,20:20,-0.31978
,,,,20:20,-0.31998
,,,,20:20,-0.31956
,,,,20:20,-0.32009
,,,,20:20,-0.3201
,,,,20:20,-0.31989
,,,,20:20,-0.32023
,,,,20:20,-0.31989
,,,,20:20,-0.31956
,,,,20:20,-0.31995
,,,,20:20,-0.31998
,,,,20:20,-0.32017
,,,,20:20,-0.32
,,,,20:20,-0.31991
,,,,20:20,-0.32008
,,,,20:20,-0.32013
,,,,20:20,-0.32005
,,,,20:20,-0.3202
,,,,20:20,-0.32026
,,,,20:20,-0.32005
,,,,20:20,-0.32007
,,,,20:20,-0.31996
,,,,20:20,-0.32009
,,,,20:20,-0.32063
,,,,20:20,-0.32038
,,,,20:20,-0.32012
,,,,20:20,-0.32036
,,,,20:20,-0.32006
,,,,20:20,-0.31993
,,,,20:20,-0.32
,,,,20:20,-0.32012
,,,,20:20,-0.32004
,,,,20:20,-0.3199
,,,,20:20,-0.32025
,,,,20:20,-0.32024
,,,,20:20,-0.32043
,,,,20:20,-0.31984
,,,,20:20,-0.31985
,,,,20:20,-0.31987
,,,,20:20,-0.32025
,,,,20:20,-0.32021
,,,,20:20,-0.3203
,,,,20:20,-0.32034
,,,,20:20,-0.32022
,,,,20:20,-0.3204
,,,,20:20,-0.32028
,,,,20:20,-0.32027
,,,,20:20,-0.32048
,,,,20:20,-0.32046
,,,,20:20,-0.32042
,,,,20:20,-0.3203
,,,,20:20,-0.32026
,,,,20:20,-0.3202
,,,,20:21,-0.32011
,,,,20:21,-0.31987
,,,,20:21,-0.3202
,,,,20:21,-0.32039
,,,,20:21,-0.32048
,,,,20:21,-0.3205
,,,,20:21,-0.32039
,,,,20:21,-0.32085
,,,,20:21,-0.32039
,,,,20:21,-0.32064
,,,,20:21,-0.3205
,,,,20:21,-0.32077
,,,,20:21,-0.32074
,,,,20:21,-0.32058
,,,,20:21,-0.32064
,,,,20:21,-0.32055
,,,,20:21,-0.32075
,,,,20:21,-0.32078
,,,,20:21,-0.32086
,,,,20:21,-0.32085
,,,,20:21,-0.32053
,,,,20:21,-0.32061
,,,,20:21,-0.32108
,,,,20:21,-0.32094
,,,,20:21,-0.32087
,,,,20:21,-0.321
,,,,20:21,-0.321
,,,,20:21,-0.32075
,,,,20:21,-0.32111
,,,,20:21,-0.32118
,,,,20:21,-0.32112
,,,,20:21,-0.32098
,,,,20:21,-0.3209
,,,,20:21,-0.32145
,,,,20:21,-0.32099
,,,,20:21,-0.32113
,,,,20:21,-0.32102
,,,,20:21,-0.32101
,,,,20:21,-0.32087
,,,,20:21,-0.32119
,,,,20:21,-0.32108
,,,,20:21,-0.32092
,,,,20:21,-0.32126
,,,,20:21,-0.32094
,,,,20:21,-0.32099
,,,,20:21,-0.32103
,,,,20:21,-0.32093
,,,,20:21,-0.32098
,,,,20:21,-0.32111
,,,,20:21,-0.32121
,,,,20:21,-0.3209
,,,,20:21,-0.32104
,,,,20:21,-0.32112
,,,,20:21,-0.32061
,,,,20:21,-0.32109
,,,,20:21,-0.3212
,,,,20:21,-0.32078
,,,,20:21,-0.32071
,,,,20:21,-0.32077
,,,,20:21,-0.32074
,,,,20:22,-0.32115
,,,,20:22,-0.32074
,,,,20:22,-0.32086
,,,,20:22,-0.32093
,,,,20:22,-0.32057
,,,,20:22,-0.32063
,,,,20:22,-0.32091
,,,,20:22,-0.32133
,,,,20:22,-0.3209
,,,,20:22,-0.32101
,,,,20:22,-0.32097
,,,,20:22,-0.32097
,,,,20:22,-0.32093
,,,,20:22,-0.32093
,,,,20:22,-0.32118
,,,,20:22,-0.32138
,,,,20:22,-0.32118
,,,,20:22,-0.32113
,,,,20:22,-0.32157
,,,,20:22,-0.3213
,,,,20:22,-0.32146
,,,,20:22,-0.32162
,,,,20:22,-0.32131
,,,,20:22,-0.32148
,,,,20:22,-0.32136
,,,,20:22,-0.32188
,,,,20:22,-0.32159
,,,,20:22,-0.3213
,,,,20:22,-0.32138
,,,,20:22,-0.3214
,,,,20:22,-0.32134
,,,,20:22,-0.32123
,,,,20:22,-0.32198
,,,,20:22,-0.32126
,,,,20:22,-0.32143
,,,,20:22,-0.32161
,,,,20:22,-0.32149
,,,,20:22,-0.32159
,,,,20:22,-0.32169
,,,,20:22,-0.32155
,,,,20:22,-0.32166
,,,,20:22,-0.32181
,,,,20:22,-0.3214
,,,,20:22,-0.32153
,,,,20:22,-0.32139
,,,,20:22,-0.32199
,,,,20:22,-0.32178
,,,,20:22,-0.32182
,,,,20:22,-0.3217
,,,,20:22,-0.32134
,,,,20:22,-0.32141
,,,,20:22,-0.32186
,,,,20:22,-0.32171
,,,,20:22,-0.32151
,,,,20:22,-0.3214
,,,,20:22,-0.32133
,,,,20:22,-0.32154
,,,,20:22,-0.32145
,,,,20:22,-0.32152
,,,,20:22,-0.32174
,,,,20:23,-0.32129
,,,,20:23,-0.3218
,,,,20:23,-0.32149
,,,,20:23,-0.32162
,,,,20:23,-0.32173
,,,,20:23,-0.32177
,,,,20:23,-0.32191
,,,,20:23,-0.3218
,,,,20:23,-0.32175
,,,,20:23,-0.32143
,,,,20:23,-0.32147
,,,,20:23,-0.32153
,,,,20:23,-0.32145
,,,,20:23,-0.32214
,,,,20:23,-0.32213
,,,,20:23,-0.3222
,,,,20:23,-0.32205
,,,,20:23,-0.32195
,,,,20:23,-0.32217
,,,,20:23,-0.32198
,,,,20:23,-0.32242
,,,,20:23,-0.32231
,,,,20:23,-0.32236
,,,,20:23,-0.32235
,,,,20:23,-0.32207
,,,,20:23,-0.3219
,,,,20:23,-0.32209
,,,,20:23,-0.32225
,,,,20:23,-0.32219
,,,,20:23,-0.32218
,,,,20:23,-0.32237
,,,,20:23,-0.32259
,,,,20:23,-0.32258
,,,,20:23,-0.32219
,,,,20:23,-0.32207
,,,,20:23,-0.32225
,,,,20:23,-0.32223
,,,,20:23,-0.32227
,,,,20:23,-0.32213
,,,,20:23,-0.32186
,,,,20:23,-0.3221
,,,,20:23,-0.32218
,,,,20:23,-0.3222
,,,,20:23,-0.32196
,,,,20:23,-0.32229
,,,,20:23,-0.32219
,,,,20:23,-0.32218
,,,,20:23,-0.32269
,,,,20:23,-0.32229
,,,,20:23,-0.32227
,,,,20:23,-0.32244
,,,,20:23,-0.32227
,,,,20:23,-0.3222
,,,,20:23,-0.32223
,,,,20:23,-0.32293
,,,,20:23,-0.32267
,,,,20:23,-0.32247
,,,,20:23,-0.32276
,,,,20:23,-0.32255
,,,,20:23,-0.32255
,,,,20:24,-0.32247
,,,,20:24,-0.32275
,,,,20:24,-0.3224
,,,,20:24,-0.32256
,,,,20:24,-0.32228
,,,,20:24,-0.32272
,,,,20:24,-0.32297
,,,,20:24,-0.32293
,,,,20:24,-0.32302
,,,,20:24,-0.32281
,,,,20:24,-0.32276
,,,,20:24,-0.3226
,,,,20:24,-0.32296
,,,,20:24,-0.32295
,,,,20:24,-0.32331
,,,,20:24,-0.3231
,,,,20:24,-0.32276
,,,,20:24,-0.32271
,,,,20:24,-0.32308
,,,,20:24,-0.32314
,,,,20:24,-0.32279
,,,,20:24,-0.3229
,,,,20:24,-0.3228
,,,,20:24,-0.32267
,,,,20:24,-0.32265
,,,,20:24,-0.32245
,,,,20:24,-0.32246
,,,,20:24,-0.32225
,,,,20:24,-0.32233
,,,,20:24,-0.32259
,,,,20:24,-0.32258
,,,,20:24,-0.32278
,,,,20:24,-0.32254
,,,,20:24,-0.32283
,,,,20:24,-0.32294
,,,,20:24,-0.32299
,,,,20:24,-0.32289
,,,,20:24,-0.32249
,,,,20:24,-0.32313
,,,,20:24,-0.32317
,,,,20:24,-0.32314
,,,,20:24,-0.32339
,,,,20:24,-0.32349
,,,,20:24,-0.32333
,,,,20:24,-0.32319
,,,,20:24,-0.32282
,,,,20:24,-0.32299
,,,,20:24,-0.32298
,,,,20:24,-0.32298
,,,,20:24,-0.3233
,,,,20:24,-0.32315
,,,,20:24,-0.3232
,,,,20:24,-0.32328
,,,,20:24,-0.32302
,,,,20:24,-0.32321
,,,,20:24,-0.32305
,,,,20:24,-0.32315
,,,,20:24,-0.32351
,,,,20:24,-0.32355
,,,,20:24,-0.32354
,,,,20:25,-0.32344
,,,,20:25,-0.3237
,,,,20:25,-0.32347
,,,,20:25,-0.32297
,,,,20:25,-0.32328
,,,,20:25,-0.32324
,,,,20:25,-0.32364
,,,,20:25,-0.32369
,,,,20:25,-0.32338
,,,,20:25,-0.3232
,,,,20:25,-0.32304
,,,,20:25,-0.32363
,,,,20:25,-0.32301
,,,,20:25,-0.32345
,,,,20:25,-0.32349
,,,,20:25,-0.3233
,,,,20:25,-0.32347
,,,,20:25,-0.32353
,,,,20:25,-0.32362
,,,,20:25,-0.32389
,,,,20:25,-0.32388
,,,,20:25,-0.32367
,,,,20:25,-0.32369
,,,,20:25,-0.32373
,,,,20:25,-0.32342
,,,,20:25,-0.32335
,,,,20:25,-0.32369
,,,,20:25,-0.32333
,,,,20:25,-0.32315
,,,,20:25,-0.32341
,,,,20:25,-0.32347
,,,,20:25,-0.32362
,,,,20:25,-0.32354
,,,,20:25,-0.32355
,,,,20:25,-0.32349
,,,,20:25,-0.3234
,,,,20:25,-0.32375
,,,,20:25,-0.32364
,,,,20:25,-0.32324
,,,,20:25,-0.32329
,,,,20:25,-0.32341
,,,,20:25,-0.32339
,,,,20:25,-0.3239
,,,,20:25,-0.32353
,,,,20:25,-0.32357
,,,,20:25,-0.32367
,,,,20:25,-0.32327
,,,,20:25,-0.32337
,,,,20:25,-0.32377
,,,,20:25,-0.32333
,,,,20:25,-0.32324
,,,,20:25,-0.32354
,,,,20:25,-0.32352
,,,,20:25,-0.32367
,,,,20:25,-0.32381
,,,,20:25,-0.32378
,,,,20:25,-0.32369
,,,,20:25,-0.32405
,,,,20:25,-0.32385
,,,,20:25,-0.32357
,,,,20:26,-0.32358
,,,,20:26,-0.32348
,,,,20:26,-0.32358
,,,,20:26,-0.32336
,,,,20:26,-0.32364
,,,,20:26,-0.32377
,,,,20:26,-0.32407
,,,,20:26,-0.32381
,,,,20:26,-0.32405
,,,,20:26,-0.32372
,,,,20:26,-0.32368
,,,,20:26,-0.32391
,,,,20:26,-0.32399
,,,,20:26,-0.32371
,,,,20:26,-0.32414
,,,,20:26,-0.32416
,,,,20:26,-0.32403
,,,,20:26,-0.32435
,,,,20:26,-0.32393
,,,,20:26,-0.32373
,,,,20:26,-0.32389
,,,,20:26,-0.3237
,,,,20:26,-0.32399
,,,,20:26,-0.32419
,,,,20:26,-0.32393
,,,,20:26,-0.32417
,,,,20:26,-0.32407
,,,,20:26,-0.32397
,,,,20:26,-0.32399
,,,,20:26,-0.32399
,,,,20:26,-0.32402
,,,,20:26,-0.3244
,,,,20:26,-0.32429
,,,,20:26,-0.32441
,,,,20:26,-0.3244
,,,,20:26,-0.32446
,,,,20:26,-0.32412
,,,,20:26,-0.32457
,,,,20:26,-0.32474
,,,,20:26,-0.32447
,,,,20:26,-0.32447
,,,,20:26,-0.32431
,,,,20:26,-0.32453
,,,,20:26,-0.32406
,,,,20:26,-0.32451
,,,,20:26,-0.32444
,,,,20:26,-0.32419
,,,,20:26,-0.32419
,,,,20:26,-0.3241
,,,,20:26,-0.32463
,,,,20:26,-0.32452
,,,,20:26,-0.3241
,,,,20:26,-0.32469
,,,,20:26,-0.32463
,,,,20:26,-0.3246
,,,,20:26,-0.32389
,,,,20:26,-0.32419
,,,,20:26,-0.32417
,,,,20:26,-0.32388
,,,,20:26,-0.32425
,,,,20:27,-0.3239
,,,,20:27,-0.32413
,,,,20:27,-0.32407
,,,,20:27,-0.32406
,,,,20:27,-0.32429
,,,,20:27,-0.32411
,,,,20:27,-0.32437
,,,,20:27,-0.32423
,,,,20:27,-0.32386
,,,,20:27,-0.32414
,,,,20:27,-0.3244
,,,,20:27,-0.3243
,,,,20:27,-0.32455
,,,,20:27,-0.32425
,,,,20:27,-0.32429
,,,,20:27,-0.32425
,,,,20:27,-0.32481
,,,,20:27,-0.32422
,,,,20:27,-0.32435
,,,,20:27,-0.32436
,,,,20:27,-0.32476
,,,,20:27,-0.32492
,,,,20:27,-0.32493
,,,,20:27,-0.32421
,,,,20:27,-0.32453
,,,,20:27,-0.32468
,,,,20:27,-0.3245
,,,,20:27,-0.32454
,,,,20:27,-0.32477
,,,,20:27,-0.32469
,,,,20:27,-0.32431
,,,,20:27,-0.32478
,,,,20:27,-0.32472
,,,,20:27,-0.32419
,,,,20:27,-0.32455
,,,,20:27,-0.32466
,,,,20:27,-0.32447
,,,,20:27,-0.32439
,,,,20:27,-0.32468
,,,,20:27,-0.32452
,,,,20:27,-0.32447
,,,,20:27,-0.32489
,,,,20:27,-0.32474
,,,,20:27,-0.32468
,,,,20:27,-0.32475
,,,,20:27,-0.32478
,,,,20:27,-0.32479
,,,,20:27,-0.32518
,,,,20:27,-0.32481
,,,,20:27,-0.32477
,,,,20:27,-0.3249
,,,,20:27,-0.32501
,,,,20:27,-0.32454
,,,,20:27,-0.32465
,,,,20:27,-0.32485
,,,,20:27,-0.32455
,,,,20:27,-0.32463
,,,,20:27,-0.32469
,,,,20:27,-0.32455
,,,,20:27,-0.32498
,,,,20:28,-0.32449
,,,,20:28,-0.32441
,,,,20:28,-0.32492
,,,,20:28,-0.32459
,,,,20:28,-0.3245
,,,,20:28,-0.3243
,,,,20:28,-0.32439
,,,,20:28,-0.32468
,,,,20:28,-0.32438
,,,,20:28,-0.32442
,,,,20:28,-0.32464
,,,,20:28,-0.32473
,,,,20:28,-0.3247
,,,,20:28,-0.32452
,,,,20:28,-0.32455
,,,,20:28,-0.32467
,,,,20:28,-0.32457
,,,,20:28,-0.32491
,,,,20:28,-0.32496
,,,,20:28,-0.32495
,,,,20:28,-0.32488
,,,,20:28,-0.32467
,,,,20:28,-0.3245
,,,,20:28,-0.32487
,,,,20:28,-0.32507
,,,,20:28,-0.32487
,,,,20:28,-0.32468
,,,,20:28,-0.32472
,,,,20:28,-0.32497
,,,,20:28,-0.32489
,,,,20:28,-0.32524
,,,,20:28,-0.32493
,,,,20:28,-0.32492
,,,,20:28,-0.32496
,,,,20:28,-0.32479
,,,,20:28,-0.32502
,,,,20:28,-0.32496
,,,,20:28,-0.32503
,,,,20:28,-0.32529
,,,,20:28,-0.3255
,,,,20:28,-0.32482
,,,,20:28,-0.32488
,,,,20:28,-0.32503
,,,,20:28,-0.32515
,,,,20:28,-0.3253
,,,,20:28,-0.32487
,,,,20:28,-0.3253
,,,,20:28,-0.32489
,,,,20:28,-0.32535
,,,,20:28,-0.32515
,,,,20:28,-0.32513
,,,,20:28,-0.32529
,,,,20:28,-0.32529
,,,,20:28,-0.32516
,,,,20:28,-0.32531
,,,,20:28,-0.32568
,,,,20:28,-0.32551
,,,,20:28,-0.32519
,,,,20:28,-0.3254
,,,,20:28,-0.32553
,,,,20:29,-0.32537
,,,,20:29,-0.32548
,,,,20:29,-0.32538
,,,,20:29,-0.32561
,,,,20:29,-0.32553
,,,,20:29,-0.32543
,,,,20:29,-0.32578
,,,,20:29,-0.32542
,,,,20:29,-0.32559
,,,,20:29,-0.32544
,,,,20:29,-0.32577
,,,,20:29,-0.32566
,,,,20:29,-0.32574
,,,,20:29,-0.32559
,,,,20:29,-0.32573
,,,,20:29,-0.32566
,,,,20:29,-0.32569
,,,,20:29,-0.32583
,,,,20:29,-0.32564
,,,,20:29,-0.32599
,,,,20:29,-0.32611
,,,,20:29,-0.32579
,,,,20:29,-0.32572
,,,,20:29,-0.32585
,,,,20:29,-0.32578
,,,,20:29,-0.32598
,,,,20:29,-0.32605
,,,,20:29,-0.32599
,,,,20:29,-0.326
,,,,20:29,-0.32576
,,,,20:29,-0.32588
,,,,20:29,-0.32592
,,,,20:29,-0.32602
,,,,20:29,-0.32607
,,,,20:29,-0.32592
,,,,20:29,-0.32608
,,,,20:29,-0.32583
,,,,20:29,-0.32612
,,,,20:29,-0.32576
,,,,20:29,-0.3255
,,,,20:29,-0.32593
,,,,20:29,-0.32598
,,,,20:29,-0.32597
,,,,20:29,-0.326
,,,,20:29,-0.32575
,,,,20:29,-0.3259
,,,,20:29,-0.32595
,,,,20:29,-0.32602
,,,,20:29,-0.32662
,,,,20:29,-0.32611
,,,,20:29,-0.32602
,,,,20:29,-0.32627
,,,,20:29,-0.32655
,,,,20:29,-0.32642
,,,,20:29,-0.32624
,,,,20:29,-0.32645
,,,,20:29,-0.32602
,,,,20:29,-0.32607
,,,,20:29,-0.32661
,,,,20:29,-0.32646
,,,,20:30,-0.32649
,,,,20:30,-0.32646
,,,,20:30,-0.32662
,,,,20:30,-0.32652
,,,,20:30,-0.32625
,,,,20:30,-0.32658
,,,,20:30,-0.32639
,,,,20:30,-0.32652
,,,,20:30,-0.3263
,,,,20:30,-0.32638
,,,,20:30,-0.32655
,,,,20:30,-0.32636
,,,,20:30,-0.32636
,,,,20:30,-0.32596
,,,,20:30,-0.32628
,,,,20:30,-0.32651
,,,,20:30,-0.3265
,,,,20:30,-0.32647
,,,,20:30,-0.32649
,,,,20:30,-0.32624
,,,,20:30,-0.3264
,,,,20:30,-0.32632
,,,,20:30,-0.32607
,,,,20:30,-0.32634
,,,,20:30,-0.32635
,,,,20:30,-0.32648
,,,,20:30,-0.32643
,,,,20:30,-0.32679
,,,,20:30,-0.32656
,,,,20:30,-0.32648
,,,,20:30,-0.3266
,,,,20:30,-0.32672
,,,,20:30,-0.32651
,,,,20:30,-0.32683
,,,,20:30,-0.3267
,,,,20:30,-0.32639
,,,,20:30,-0.32619
,,,,20:30,-0.32668
,,,,20:30,-0.32634
,,,,20:30,-0.32648
,,,,20:30,-0.32671
,,,,20:30,-0.32625
,,,,20:30,-0.32663
,,,,20:30,-0.32689
,,,,20:30,-0.32678
,,,,20:30,-0.32651
,,,,20:30,-0.32695
,,,,20:30,-0.32658
,,,,20:30,-0.32658
,,,,20:30,-0.32666
,,,,20:30,-0.32676
,,,,20:30,-0.32675
,,,,20:30,-0.32678
,,,,20:30,-0.32671
,,,,20:30,-0.32656
,,,,20:30,-0.32688
,,,,20:30,-0.32654
,,,,20:30,-0.32702
,,,,20:30,-0.32714
,,,,20:30,-0.32705
,,,,20:31,-0.32743
,,,,20:31,-0.32689
,,,,20:31,-0.32724
,,,,20:31,-0.32707
,,,,20:31,-0.32719
,,,,20:31,-0.32698
,,,,20:31,-0.32726
,,,,20:31,-0.32709
,,,,20:31,-0.32667
,,,,20:31,-0.32701
,,,,20:31,-0.32705
,,,,20:31,-0.3269
,,,,20:31,-0.32728
,,,,20:31,-0.32744
,,,,20:31,-0.32711
,,,,20:31,-0.32708
,,,,20:31,-0.32719
,,,,20:31,-0.3272
,,,,20:31,-0.32738
,,,,20:31,-0.32722
,,,,20:31,-0.32719
,,,,20:31,-0.32726
,,,,20:31,-0.32716
,,,,20:31,-0.3275
,,,,20:31,-0.32741
,,,,20:31,-0.32715
,,,,20:31,-0.32718
,,,,20:31,-0.32734
,,,,20:31,-0.32728
,,,,20:31,-0.32716
,,,,20:31,-0.32715
,,,,20:31,-0.32738
,,,,20:31,-0.32737
,,,,20:31,-0.32736
,,,,20:31,-0.32774
,,,,20:31,-0.32751
,,,,20:31,-0.32737
,,,,20:31,-0.32737
,,,,20:31,-0.32741
,,,,20:31,-0.32778
,,,,20:31,-0.32762
,,,,20:31,-0.32767
,,,,20:31,-0.3274
,,,,20:31,-0.3275
,,,,20:31,-0.32748
,,,,20:31,-0.32754
,,,,20:31,-0.32786
,,,,20:31,-0.3277
,,,,20:31,-0.32767
,,,,20:31,-0.32789
,,,,20:31,-0.32776
,,,,20:31,-0.32737
,,,,20:31,-0.32768
,,,,20:31,-0.32775
,,,,20:31,-0.32774
,,,,20:31,-0.32803
,,,,20:31,-0.3281
,,,,20:31,-0.32786
,,,,20:31,-0.32813
,,,,20:31,-0.32785
,,,,20:32,-0.32791
,,,,20:32,-0.32802
,,,,20:32,-0.32785
,,,,20:32,-0.32791
,,,,20:32,-0.32791
,,,,20:32,-0.32795
,,,,20:32,-0.32785
,,,,20:32,-0.32787
,,,,20:32,-0.32785
,,,,20:32,-0.328
,,,,20:32,-0.32822
,,,,20:32,-0.32819
,,,,20:32,-0.32793
,,,,20:32,-0.32809
,,,,20:32,-0.32802
,,,,20:32,-0.3284
,,,,20:32,-0.32833
,,,,20:32,-0.3285
,,,,20:32,-0.32885
,,,,20:32,-0.32816
,,,,20:32,-0.32852
,,,,20:32,-0.32867
,,,,20:32,-0.32881
,,,,20:32,-0.32868
,,,,20:32,-0.32887
,,,,20:32,-0.32843
,,,,20:32,-0.32874
,,,,20:32,-0.32842
,,,,20:32,-0.32818
,,,,20:32,-0.32824
,,,,20:32,-0.32882
,,,,20:32,-0.3285
,,,,20:32,-0.32858
,,,,20:32,-0.32867
,,,,20:32,-0.32814
,,,,20:32,-0.32809
,,,,20:32,-0.32825
,,,,20:32,-0.32786
,,,,20:32,-0.32819
,,,,20:32,-0.32885
,,,,20:32,-0.32856
,,,,20:32,-0.3286
,,,,20:32,-0.32856
,,,,20:32,-0.32852
,,,,20:32,-0.32852
,,,,20:32,-0.32857
,,,,20:32,-0.3288
,,,,20:32,-0.32876
,,,,20:32,-0.32892
,,,,20:32,-0.32921
,,,,20:32,-0.32892
,,,,20:32,-0.32899
,,,,20:32,-0.32903
,,,,20:32,-0.32918
,,,,20:32,-0.32886
,,,,20:32,-0.32894
,,,,20:32,-0.32907
,,,,20:32,-0.3288
,,,,20:32,-0.32858
,,,,20:32,-0.32862
,,,,20:33,-0.32845
,,,,20:33,-0.32837
,,,,20:33,-0.32833
,,,,20:33,-0.3282
,,,,20:33,-0.32866
,,,,20:33,-0.32858
,,,,20:33,-0.32848
,,,,20:33,-0.32811
,,,,20:33,-0.32827
,,,,20:33,-0.32864
,,,,20:33,-0.32854
,,,,20:33,-0.32859
,,,,20:33,-0.32851
,,,,20:33,-0.3283
,,,,20:33,-0.3285
,,,,20:33,-0.32883
,,,,20:33,-0.32883
,,,,20:33,-0.32858
,,,,20:33,-0.32863
,,,,20:33,-0.32871
,,,,20:33,-0.32891
,,,,20:33,-0.32875
,,,,20:33,-0.32851
,,,,20:33,-0.32862
,,,,20:33,-0.3284
,,,,20:33,-0.32887
,,,,20:33,-0.32876
,,,,20:33,-0.32874
,,,,20:33,-0.32857
,,,,20:33,-0.32843
,,,,20:33,-0.32885
,,,,20:33,-0.32932
,,,,20:33,-0.32915
,,,,20:33,-0.32901
,,,,20:33,-0.32901
,,,,20:33,-0.3292
,,,,20:33,-0.3292
,,,,20:33,-0.32935
,,,,20:33,-0.32915
,,,,20:33,-0.32893
,,,,20:33,-0.32893
,,,,20:33,-0.32907
